"Data Source","World Development Indicators",

"Last Updated Date","2026-04-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Cabo Verde","CPV","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","28.1274183763042","43.3442646950354","54.4797581754331","59.793901585982","71.0193875839199","60.279904420897","55.1168202105861","46.9153990240135","46.5667940337541","43.2618858141938","41.8162246626864","39.6142534894459","30.0319888710386","43.3045312668364","44.1865711068566","40.7247710946379","42.4065840740003","47.7855002394687","56.3006616029225","60.8757417668506","62.0508060171613","64.0311671711992","55.2618528555334","51.1923988249657","50.8730033274413","49.3282468372477","35.8772938012979","32.7383904262931","40.0472340793016","50.5191117434846","52.7704943299126","87.4461943700545","100.211107068706","95.0517280164041","108.898740758427","102.626920378854","109.265288203302","96.8787144558663","97.4432945234761","136.237789037921","121.406606891511","108.275748298134","98.1389351510193","86.8866144784781","",
"Costa Rica","CRI","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Caribbean small states","CSS","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Czechia","CZE","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Germany","DEU","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Djibouti","DJI","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.4187812828448","44.1694557718439","47.5377793715867","50.700086963461","52.9305899383012","56.4719360635592","51.0642721699568","53.2119057027716","49.1563697223289","52.5352242003136","51.2473760774394","59.1529064264454","61.5327461758601","66.8509148498461","66.7501330392416","71.5531617177801","92.9119463966667","81.9170031593552","83.9265785312392","67.0646568443457","61.6657905187845","58.090597298747","40.6920825984022","42.9271673641205","51.2014218463801","67.4162737541098","86.0029214045977","83.7652176445944","85.2277738046756","95.2325058529055","96.2217659599007","87.3175079251638","85.2908177323727","83.8288747209446","",
"Dominica","DMA","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","17.4722404446672","22.8705689625779","39.862932202334","48.1651863343247","50.0662332099883","46.2551760679562","50.4148711336638","45.2158453741776","44.501289626422","46.1769985791011","46.2515723243753","43.0874991033954","41.08324269254","39.3518008932095","40.1468050489154","42.5901968878235","36.7440838000543","37.078238272245","43.8180385822105","62.3247646906989","66.0954033873577","71.6685662277576","88.764556172978","89.4254376321448","81.1686212432127","67.923168545598","62.466480786317","56.4195471120557","54.1640675031358","53.1717332646412","53.7738778090247","59.6636698005409","92.9881017461312","86.6732781205246","88.4015382862575","90.5118431972535","91.9687797677961","80.2709953942802","72.5011521232773","89.4556387167","90.5167936997936","95.7270653249712","89.8840329836928","82.3567303337689","",
"Denmark","DNK","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dominican Republic","DOM","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","26.3867777551988","26.4324245974525","23.7283656455034","21.9657896980009","21.4331479575415","20.2865508533941","22.19124924469","26.3838077359956","29.7300417085852","30.3101646346736","31.7757870061672","32.6358158952698","32.423841461071","33.6488687028632","28.3418329476785","75.6212964226831","64.0122235449525","72.5832190741967","80.600860123905","65.2643213815669","66.3517651890198","48.6132117804972","42.2441751021497","40.0299376946578","31.2715140527631","28.5659662724376","25.2030142965021","22.4221171921872","21.5280433370004","22.6579389435977","19.8499881522739","21.2661144675616","25.3024113765895","36.3807929652978","38.1263845810117","22.8845011207424","25.591096522369","25.7234913616157","22.8929904541298","25.4907687635134","26.0220096247191","27.1077571244514","37.9999509426637","40.2090845949178","41.1959833274792","39.2875137980566","39.1307092043539","39.1301705509736","39.1917519544561","41.2514854465295","54.2810818873655","48.6848766873936","44.2344938860299","45.373867511305","45.3336943010045","",
"Algeria","DZA","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","19.8135783236689","25.0335541712876","22.978768477701","34.6538132964955","25.6199653454103","30.1210428901589","35.1077748698631","53.5265324473659","62.686912912722","58.6776914957195","47.8376163921993","43.3791468645678","40.8151748555655","34.8174199346678","30.5467484494401","32.3808448733969","36.532414860728","37.7023543949299","46.1231065367339","50.8479451586813","47.0954160082156","65.9978064815457","59.6626830026809","54.5167130333748","74.1009926226152","83.5110015824393","75.8227809466898","67.2288983620054","66.4395412050601","60.8481537417071","48.8890707651687","39.3442465001744","38.8345304550744","33.4656619848771","25.3576495100961","16.6719422302137","4.97156533336454","4.35516420323346","3.48348146122863","4.97065344141962","4.08153905024031","2.79540714477209","2.4523641196966","2.32227149466818","2.35485990757709","2.54367171691573","3.04187962008185","3.04068276560909","2.99935858462774","2.89761005806805","3.19351908942954","4.04120760001954","3.23500775227816","2.9975548859142","2.66774817396092","",
"East Asia & Pacific (excluding high income)","EAP","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","5.8185417718075","6.80540630500418","7.12435708138932","6.69957540334474","7.32975892325358","8.01766733758453","10.0300106405129","10.9821082648812","14.1540387036728","14.6131199404086","15.8880960280467","17.5398777523487","19.5196118631194","20.8011834746704","20.6026663309116","21.6637250173441","25.7470017737862","32.8716702364806","30.6049419492893","32.4120865958076","35.3951073200894","36.9045175770922","36.8113384977936","37.0644634490439","35.6522242940338","34.6681103127432","32.5002915304434","32.9109822215456","36.3933328561454","33.2532126201158","27.9628681424194","26.9135583901759","24.0082830326853","22.4484802083396","21.0452064380344","19.6138826476818","17.2352417944185","15.0741907364464","12.2955210841688","13.0588753632824","15.4889785706254","16.6142638756482","16.5247377960926","18.1964669904333","19.3521773961073","15.2486947992039","15.7175623365763","16.9083106029933","17.0410818985346","17.5706339670945","18.8734873438201","17.9085033158411","16.7146978677594","16.2427602581296","15.7371330576401","",
"Early-demographic dividend","EAR","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.6777147625797","19.4174544836537","22.4301680552336","26.9307424747065","34.9477247495624","34.3447736030844","35.5700943283886","37.0372535485515","35.037016765105","41.8577597055196","46.95706134805","57.4959483235111","55.6314011063896","49.7520128178935","44.4761686995738","39.573987116223","45.0558811886508","46.4064652634033","44.3350645174073","54.7803714380945","51.8772098558653","48.3641361439037","48.9822967953656","50.1889631451308","52.1754831463979","57.4270818846959","60.9821276269324","63.9075165018682","63.8781624087516","63.5055626281332","69.4233768505519","61.8557353658303","58.4415802607101","54.3001610648508","49.2132572809092","",
"Europe & Central Asia","ECS","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","14.1927832794114","15.904505100584","17.0628889685685","15.2008724912424","11.0181858483832","12.947302494577","13.562283310677","22.9517671389724","35.0871154827785","33.6766053246669","35.3771055762135","36.9261227127414","41.2459241144816","47.306133732631","53.1348816605714","54.6461026728311","65.9936754819638","81.9007104347658","91.4592257275628","90.8195094143478","86.6981754415729","78.8925514713889","71.5025105701137","78.1049066512737","83.1739205763006","72.3232199610065","72.1270133139385","67.6746512650172","69.0833455195625","104.210741329627","106.424172888522","81.8056350447042","75.8700823902959","67.744877233119","61.8221393765361","53.0944876560719","46.474573021664","44.0856878116611","31.8666469659836","22.7348481565085","22.9267416497492","20.8128267378918","18.8054980939561","20.0522206650203","24.6905647226746","29.7448712901636","36.9480973788042","40.3243295654818","42.9910183543729","49.6566686043124","60.9453501649796","55.1142076977331","53.1297474306529","52.1063435637108","49.7486298154549","",
"Egypt, Arab Rep.","EGY","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","22.5819960363635","24.0053461475701","21.1505792166415","19.9670327450675","24.2535733795174","42.4598904207341","49.0006696231608","83.9561674717124","90.8763522071996","87.9319378360204","94.6588242744785","107.849004721611","105.614175648885","103.867585593605","100.875193228431","100.992808918064","106.545019608538","110.561930646971","132.718664506594","116.382132857386","78.8457727674791","86.6419730599405","74.0896473366142","65.4923875025721","62.362127998641","55.3438841620587","46.2968747922495","37.94020848832","37.7513678480621","34.1163848938461","29.1436697781484","28.9819896399422","34.8088896707165","37.9984128219101","39.9656119503054","34.1985013048919","28.7414925057896","26.2922867901955","20.6637689686303","18.7094477594032","17.1484993453553","15.3121406993227","14.6941589979995","16.5588608179564","14.0020767838652","15.4090910799379","21.0959884446522","34.6961018574758","38.8036123837843","37.3486377137165","35.5843178235706","35.4130599251787","35.3832819125992","44.4212432479616","41.9820138564051","",
"Euro area","EMU","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.46295142447638","6.26564470890859","6.45729555748973","11.0425793443986","19.4892222324433","39.3318176952354","46.6433325086718","57.7052737075194","74.769965837592","76.2382721016212","69.5074494024492","69.5323374286343","68.4210441854889","68.4132717564279","72.9142760906008","57.0842040753833","66.0762157560823","51.4834999754646","","","","","","","","","","","","","","",
"Spain","ESP","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Estonia","EST","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ethiopia","ETH","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","5.57357845194119","6.35533446004659","6.47345118124057","6.33593787300033","6.21083999520218","7.53657737273768","8.1465928526624","8.86242539498445","9.43139215166602","11.2411597259202","11.7345636495071","24.5555758445415","41.5595424862154","43.8541212297215","51.0030356593458","53.8241703618966","61.0593416550934","68.6736679269421","69.4192205722765","67.2417986593804","69.6527794653782","66.5407264361964","87.5085987299979","108.517554911228","143.557895020455","132.448523179158","115.76246726728","115.896271126224","130.372643100574","71.0710622680862","67.4176813772581","70.241995024966","84.0357388903259","85.0919590523141","65.2403771482643","49.9444271988528","14.5710792759199","13.1458504385529","10.512984266129","16.5497677481654","24.4334323010783","26.9969906653902","24.2166657612452","26.4725857260442","30.5557352254075","31.7812582331685","31.5941088728904","32.195990368417","35.572601682596","31.8677861051946","30.2340278652052","28.9101982304795","24.2638688064282","","","",
"European Union","EUU","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fiji","FJI","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","5.54235474509805","6.27709188086223","6.78264083624214","11.2332063416136","9.79722554799454","8.87210981680354","9.3539245718666","16.9824775337995","12.52661390545","14.0779713466705","18.2585657331284","22.5704754479089","26.1176765837015","30.3640129809976","27.3578772429153","29.6866693452542","26.4924182624838","31.253651349052","33.8811097347841","27.1985876383006","24.6618702032259","20.9854312846515","17.3658617490529","15.5668730837635","11.3164249180968","9.49830306829391","7.89101585323271","7.70337374582723","10.5391209915157","12.387528905346","11.3660625975357","11.070217211772","11.437632409154","11.2158116445832","9.73804846308163","10.0096413385122","12.6285316523681","12.0485077499855","20.0552324536721","37.3509416651132","36.3986160778447","30.9904143602306","33.5563924605309","32.3053831543382","30.9469812264751","33.9342121657691","30.0766285283704","33.721515797604","31.1861081802427","36.6801001723501","49.3171106565226","61.6073894456185","63.5122590233827","65.2516186494164","71.3867600808353","",
"France","FRA","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Faroe Islands","FRO","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","33.8007485405981","40.6851785066934","57.1319777649041","59.551875235424","37.2386302067339","44.0320801524435","43.6032365409011","55.5469400773396","69.9538368014946","64.5461977411361","39.2637378339253","32.1301882093204","30.277267949283","29.5477343912407","27.5491548506316","38.9536583474955","61.5632680908069","86.1793504587541","79.9853865724546","84.7811449065493","74.6367490367728","87.0855497345406","79.1559735641729","103.123210338402","113.008897324389","101.614298768865","87.4782826803913","92.8915112039617","111.655488656134","97.8664622639026","91.4060951554922","78.4612185117591","72.4497933882251","65.6666010211137","62.5130970565072","46.173861951464","48.709055106344","48.2969273788531","18.5507363685603","25.2548638328026","23.3479360188722","20.2591426269362","20.9682000950422","30.3496330016414","26.9271691206854","38.9088177850882","41.6453797981868","47.0383134247217","43.7707263168428","47.0071197415292","53.2974117173897","45.9389652789504","41.9837162183193","41.1582185738413","35.9523010976641","",
"United Kingdom","GBR","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Georgia","GEO","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1637001941228","21.0496203464884","58.724649003857","48.1849837682768","45.0218422323182","40.2912673571987","43.3241744189588","62.8126318490524","58.9851173597865","58.9445103087218","59.7276370609979","53.7039866892724","44.5575413523862","33.3174467227854","32.5483419859206","29.2582035087212","60.6282124130377","80.8779132869538","71.9941407849804","78.2844595976206","80.8332989234343","79.1305184319396","79.5047029311935","96.5064072108872","107.365205053265","102.048777144568","99.3248254843151","111.32362234557","131.658303183224","124.40340523108","100.312545728071","84.9763847694996","79.6767852223944","",
"Ghana","GHA","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","26.3548286521456","22.8601193340668","28.8598125111842","25.3457668359307","25.3918597616115","25.8482650767411","25.8911782140784","33.5627602076778","34.9920818456681","32.0001097604167","31.5918398749004","36.55592705624","36.8707133145154","41.4357289817652","44.9782410310569","50.9943862657032","49.3279620496495","67.1132778978896","61.7989664385873","66.2731034175146","67.1825395645799","67.5806484135476","71.4446234130278","83.4370496359906","102.508416556627","93.7533418821525","94.8986674127679","93.9281531264451","95.0735868867058","94.0360761469128","139.443581025134","131.770132028794","126.562832119902","111.158074007368","83.4220114525133","76.2429877949672","29.8321093533139","33.6669797693266","35.2167135896258","49.9435765043797","56.7993406394068","55.9323652551077","59.0969632571457","46.662899214813","55.0300254159213","65.2895144150849","64.6271141908687","58.7440328132317","54.6463726994366","49.8694571261813","56.9614944269336","60.4375749224229","60.022746907535","55.2963757239878","46.9171668170777","",
"Gibraltar","GIB","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","11.3503838841693","13.6243923538511","13.5675908036619","13.3595548052764","14.4285863663332","13.9936048686607","13.4319205026857","14.6129537074607","14.1456448325576","14.3304087553281","12.6894461509923","15.4848132016417","12.4721566155497","9.65984726913761","7.40712932071188","6.97649659781326","64.0703233302428","72.5278989629329","67.6033052446698","64.1600478225594","64.9901572298502","60.5085646272782","55.8210570363256","58.9453135805306","62.5944380601787","60.2692760336468","57.7802536059679","64.4703891429978","69.2594520151375","64.5065687760642","71.6750336023485","72.0556909029891","74.0776962322233","66.3808591137098","63.8697735614928","76.9405801305872","75.5314536341388","53.1176167375387","46.504453249205","49.2575735107417","47.7994902944831","48.1825820228774","17.8091159273094","21.0566525770157","21.4938617504049","23.5641048658712","26.1046688793802","23.2615121059829","22.1895160888823","26.5580694165283","29.5290885441345","28.3404260658602","25.0644854877483","25.216937612259","23.1973863712568","",
"Gambia, The","GMB","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","9.70627175768701","10.0626811957173","12.7965158612046","11.991076260057","12.9089442625199","11.6881220002545","13.6210264616537","27.2073403519572","29.0926366133073","39.7133294507362","57.7232906012614","81.8522547505773","98.7965020919627","106.037500357883","129.093988720336","97.6493800142724","126.111868322856","130.419497942829","119.576039545645","126.365040966448","126.590878575346","57.1737500463434","57.9874396501974","57.8680888878265","58.0644410730087","55.2879449928449","54.3168343231053","54.4501382174974","56.3839941753448","60.0300204115329","65.1187710252049","75.3610617515334","107.058361132109","138.563961047829","72.2098548469304","65.8366506020533","68.9310783848804","55.0960767922269","25.4686488738758","37.3430257494781","35.9332457818132","37.4435207463885","40.8138633096458","43.3066265390408","46.5158787603784","43.5650984373062","42.7715420042373","51.1045782522749","47.3953247273082","47.7568814883079","53.9987549889751","56.6631213557732","54.2711836263851","55.8014567807451","66.3566127091875","",
"Guinea-Bissau","GNB","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","0","0","0","0","0","2.76575175680063","5.6791122090464","8.81997769548723","16.4614223464956","22.6830582116275","48.7421114343866","37.3078029897931","40.2759859056457","47.2883908126753","71.4934221763568","86.7786707741841","115.596849539212","111.845245268955","139.628236850537","113.778425338955","113.988547297171","118.091984527006","136.412143464854","134.595084935664","145.426436591749","140.331279782394","137.213939119433","135.165073056738","168.751094806696","166.983789423434","251.248486073042","226.233001551958","213.632835978784","195.208850010156","193.795377199445","161.762937452423","166.782449014617","146.348127725956","116.671017279504","126.797115348597","114.577031848083","22.9125497047384","27.2257775195627","28.2817350804669","33.3601215057816","48.9945036240335","47.1676533769771","50.4340592867511","54.7790196614889","55.8395058178772","65.4005295790784","66.3555323065257","67.6697756324479","68.0698341582062","67.1110649067659","",
"Equatorial Guinea","GNQ","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Grenada","GRD","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","20.507666048222","22.016986512027","22.2328467325525","19.8098478099267","30.7121762559222","37.8059546546174","45.9613663898473","39.5315040354499","36.7812121084602","35.8786559036007","38.555789955915","39.4427017875836","35.5509599862815","42.4015208623693","42.3660360866754","38.4808770749112","49.5593574438164","41.1828188696067","38.98237571006","40.0241289219918","31.0837482478168","40.7321478676847","30.2606686116468","41.008107669171","49.1967929326181","75.5136419523229","68.2809824219859","80.4605361424936","54.2844725233957","67.5670741702514","67.9595314026293","68.7985429397398","78.5916934485625","76.6738678956156","71.2714646630018","76.9678798728608","71.8366330943862","77.034502464976","68.3974599842701","64.5939766071346","56.0316782598119","55.0909889537565","50.1914195829926","85.8310742683373","87.76200421875","74.4747156466856","74.3776640131301","68.5938767489392","",
"Greenland","GRL","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","10.3389966770286","11.2771115343044","11.3861458384005","11.1105294213716","10.4497835378122","11.08600798905","10.7716524762617","13.6525091231525","15.0317738074119","16.5409737537551","16.2070132808312","16.0623642835188","19.2301316164586","21.5466387411572","26.8370386063752","29.182841856733","41.5472656978455","41.874625124899","35.3266412159294","32.817169273098","39.050588228567","30.8184240659369","27.407822131836","26.1045074016338","24.602283842424","23.0096252713005","22.1049334038056","20.0164947923067","19.2143274955671","21.3826647562342","20.6926966242416","23.9172071636267","22.4939459874726","24.2612615996527","34.9388574093025","36.1483173640737","37.6624981999588","38.7414172351806","36.5016659161851","40.7299655235998","37.9464715886203","35.7260886495098","31.6397645810293","33.7787361141474","34.6352570704241","33.5722481098072","32.694480933325","33.1632636072773","33.7967825028649","32.4627128838456","31.9166412544299","31.2070254165241","27.006781083788","25.0515939026573","24.2444913245727","",
"Guam","GUM","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","33.6122468464814","59.3420198447264","57.6535984283486","61.1440211645735","53.7039147581179","68.3207620407102","99.193862619734","124.471004515366","126.985414304713","137.476572556171","150.152336464552","180.537827398031","239.39407627233","298.840692506696","360.479636138602","396.526730331919","399.239704141741","672.795272569206","593.579037399591","647.794163517262","678.666541933303","926.147669727556","726.853728247313","542.660972899983","448.075401127103","395.465857650299","246.042203330247","235.393193848983","223.915440060235","228.953732328087","205.544801270259","200.891119826978","207.135131207836","207.699949182831","181.021935104094","154.001837675739","50.3356533585831","31.2030522063779","32.9024604124027","45.3485394212989","40.8741608589245","54.4987527907138","48.3038503799303","54.8583037353958","56.3732688021319","38.0276869151784","37.0514927234477","33.9104028762005","34.2741140688012","30.0642592506519","28.0820396769287","29.3429534943002","23.2243544064906","21.8831563588237","22.6406371146813","",
"High income","HIC","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","22.605946530554","27.6752725548478","28.5210215175134","29.1183625704502","34.4256079040157","41.1915319908676","34.3143100354384","52.3081898627988","34.1029406082235","37.4322580594101","41.3319196719012","46.5118796726886","48.087490300482","51.9422909249829","50.9124629410226","56.153273764833","56.6751140815998","57.4468685759014","60.5555909439837","67.4565494454995","82.1377124064093","79.7726885332573","86.2066347235239","94.3685887183436","108.351315089535","96.5940860119779","96.9876996467572","89.5034218052692","82.8493282493529","89.3163803016224","80.6554845497644","69.7921382903021","72.6403855854571","71.9368337307953","73.7515862582538","55.5937285451712","38.3984535094167","25.1702772715619","26.102311013799","26.8273490839398","26.524712211213","26.3554567663789","29.4906361899387","39.9591411254451","40.5914778097745","39.0515285428205","37.7338916975663","40.2844747508143","41.3908385401193","42.5213273366261","51.0458945962595","48.5334269951285","43.7024878510223","40.7591366324123","41.8233168617746","",
"Heavily indebted poor countries (HIPC)","HPC","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Haiti","HTI","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","27.9413319313618","34.1046286877532","41.7668717144462","40.0446875627504","40.6846829334757","39.3438256712739","33.6131043224342","44.676575007008","33.9073952658656","31.7013018838035","30.5060709372417","23.2928274606344","36.9806993941287","45.2883757801036","35.0085849401126","29.6845256176047","31.6474069205418","31.9947444094875","28.6315891379975","29.3816929265661","17.7112984323145","20.1030327930922","20.5282902219728","26.9078477326973","21.7639098174914","19.2398763580262","19.9450764434324","18.52971339461","20.0335657468631","13.4053197646888","8.79534948788437","6.50680060416255","9.19437070390758","11.3124815894621","13.7807009097029","15.0430551793435","16.2992778753774","15.6254522320872","15.0114334393077","16.3969366022709","18.0192858439023","14.2102920782731","14.6236280368537","15.8980315138596","3.74484478267583","",
